"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"160516",773,"2018-10-24 17:34:17.2730","2018-10-24 17:47:10.6220",163,"The Lawn on D",42.344792,-71.044024,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2949,"Subscriber",1973,1
"160763",879,"2018-10-24 17:52:35.7100","2018-10-24 18:07:14.8590",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,579,"Subscriber",1989,1
"161001",563,"2018-10-24 18:11:05.3640","2018-10-24 18:20:28.6130",58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2056,"Subscriber",1982,1
"161014",564,"2018-10-24 18:11:39.8060","2018-10-24 18:21:04.3030",42,"Boylston St at Arlington St",42.3520426222971,-71.0704493522644,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3309,"Subscriber",1982,1
"161021",830,"2018-10-24 18:12:26.3520","2018-10-24 18:26:16.4620",23,"Boston City Hall - 28 State St",42.35892,-71.057629,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,218,"Subscriber",1991,1
"161302",649,"2018-10-24 18:42:02.6610","2018-10-24 18:52:51.7700",3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.3401151224924,-71.1006188392639,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4030,"Subscriber",1972,2
"161442",1257,"2018-10-24 19:00:24.7740","2018-10-24 19:21:21.9840",233,"St Mary's",42.3461970765555,-71.1072868108749,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3659,"Subscriber",1993,2
"161542",132,"2018-10-24 19:13:36.4890","2018-10-24 19:15:49.0880",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2141,"Subscriber",1981,1
"161888",2165,"2018-10-24 20:08:20.0320","2018-10-24 20:44:25.8220",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3659,"Subscriber",1985,1
"162067",1006,"2018-10-24 20:49:12.4620","2018-10-24 21:05:58.5080",24,"Seaport Square - Seaport Blvd at Northern Ave",42.3514819346086,-71.0443608462811,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2813,"Subscriber",1988,1
"162320",372,"2018-10-24 22:13:35.1790","2018-10-24 22:19:47.4500",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4092,"Subscriber",1966,1
"162396",460,"2018-10-24 22:44:51.3480","2018-10-24 22:52:32.2710",33,"Kenmore Square",42.348706,-71.097009,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3082,"Subscriber",1991,1
"162418",512,"2018-10-24 22:51:01.2280","2018-10-24 22:59:33.4790",302,"Harrison Ave at Bennet St (former)",42.3493102175903,-71.0621050000191,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3524,"Subscriber",1989,1
"162544",396,"2018-10-24 23:50:21.4280","2018-10-24 23:56:57.9440",52,"Newbury St at Hereford St",42.348717,-71.085954,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2127,"Subscriber",1980,1
"162557",320,"2018-10-25 00:01:25.6390","2018-10-25 00:06:45.8680",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4005,"Subscriber",1977,1
"162615",433,"2018-10-25 00:55:48.3830","2018-10-25 01:03:01.9120",49,"Stuart St at Charles St",42.351146,-71.066289,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3545,"Subscriber",1990,2
"163438",1044,"2018-10-25 08:09:09.4680","2018-10-25 08:26:34.3460",20,"Aquarium T Stop - 200 Atlantic Ave",42.3599117611012,-71.0514298081398,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3834,"Subscriber",1961,1
"163733",1393,"2018-10-25 08:27:49.2070","2018-10-25 08:51:02.9260",125,"Hyde Square - Barbara St at Centre St",42.3217652572395,-71.1098416056711,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2980,"Subscriber",1994,2
"163969",889,"2018-10-25 08:44:28.7180","2018-10-25 08:59:18.6640",178,"MIT Pacific St at Purrington St",42.3595732010904,-71.1012947559357,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3948,"Subscriber",1992,1
"164126",254,"2018-10-25 08:53:39.8820","2018-10-25 08:57:54.3640",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2739,"Subscriber",1959,1
"165015",901,"2018-10-25 11:25:58.5250","2018-10-25 11:40:59.7840",23,"Boston City Hall - 28 State St",42.35892,-71.057629,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3355,"Subscriber",1990,2
"165063",608,"2018-10-25 11:39:07.2560","2018-10-25 11:49:15.9540",206,"Government Center - Cambridge St at Court St",42.3598025159955,-71.0596078262643,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2296,"Subscriber",1969,2
"165078",754,"2018-10-25 11:43:28.6140","2018-10-25 11:56:03.4510",23,"Boston City Hall - 28 State St",42.35892,-71.057629,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3569,"Customer",1981,1
"165548",495,"2018-10-25 13:10:09.1940","2018-10-25 13:18:24.4510",42,"Boylston St at Arlington St",42.3520426222971,-71.0704493522644,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3083,"Subscriber",1982,1
"165635",776,"2018-10-25 13:32:17.4060","2018-10-25 13:45:14.0020",58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2362,"Subscriber",1982,1
"165882",310,"2018-10-25 14:28:17.3890","2018-10-25 14:33:27.9730",36,"Copley Square - Dartmouth St at Boylston St",42.3499346361189,-71.0773855447769,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2852,"Subscriber",1990,1
"166046",1198,"2018-10-25 14:58:29.3090","2018-10-25 15:18:27.8060",171,"Bunker Hill Community College",42.3740899142652,-71.0690599679947,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3395,"Customer",1969,0
"166558",510,"2018-10-25 16:16:48.7540","2018-10-25 16:25:18.9030",81,"Chinatown T Stop",42.352409,-71.062679,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4071,"Subscriber",1986,1
"166637",627,"2018-10-25 16:25:10.1530","2018-10-25 16:35:37.1800",33,"Kenmore Square",42.348706,-71.097009,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,430,"Subscriber",1998,1
"166766",1085,"2018-10-25 16:40:02.1380","2018-10-25 16:58:07.1910",189,"Kendall T",42.3624278429124,-71.0849547386169,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2880,"Customer",1969,0
"166834",508,"2018-10-25 16:45:26.3860","2018-10-25 16:53:54.6590",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3741,"Subscriber",1989,2
"166912",222,"2018-10-25 16:51:44.8880","2018-10-25 16:55:27.2310",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4035,"Subscriber",1962,2
"166942",1657,"2018-10-25 16:54:21.0200","2018-10-25 17:21:58.0620",280,"Main St at Baldwin St",42.380857,-71.070629,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3655,"Subscriber",1995,2
"167015",1261,"2018-10-25 16:59:58.0440","2018-10-25 17:20:59.2900",144,"Rogers St & Land Blvd",42.3657579821484,-71.0769939422607,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2953,"Subscriber",1990,2
"167161",464,"2018-10-25 17:08:29.2440","2018-10-25 17:16:13.5160",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2288,"Subscriber",1966,1
"167605",937,"2018-10-25 17:40:12.0440","2018-10-25 17:55:49.8550",64,"Congress St at Sleeper St",42.3510044959467,-71.049300134182,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2867,"Subscriber",1961,1
"167626",835,"2018-10-25 17:41:37.3640","2018-10-25 17:55:32.6750",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.0911560058594,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3036,"Subscriber",1964,1
"167744",199,"2018-10-25 17:51:11.2630","2018-10-25 17:54:31.1310",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3392,"Subscriber",1991,1
"167873",621,"2018-10-25 18:04:12.9120","2018-10-25 18:14:34.7230",60,"Charles Circle - Charles St at Cambridge St",42.3601849979646,-71.0708659768898,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1867,"Subscriber",1965,1
"167905",1050,"2018-10-25 18:07:36.0490","2018-10-25 18:25:06.8490",205,"Bowdoin St at Quincy St",42.307852242385,-71.0651224851608,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3435,"Subscriber",1992,1
"167991",960,"2018-10-25 18:15:57.2060","2018-10-25 18:31:57.8200",6,"Cambridge St at Joy St",42.3612909503058,-71.0652619228676,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2067,"Customer",1969,0
"168101",342,"2018-10-25 18:27:42.9250","2018-10-25 18:33:25.2590",42,"Boylston St at Arlington St",42.3520426222971,-71.0704493522644,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3903,"Subscriber",1985,1
"168484",572,"2018-10-25 19:15:17.5550","2018-10-25 19:24:49.9130",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3788,"Subscriber",1989,1
"168729",668,"2018-10-25 20:04:20.4680","2018-10-25 20:15:29.1910",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1052,"Subscriber",1990,1
"169261",319,"2018-10-25 23:19:04.7300","2018-10-25 23:24:23.8560",49,"Stuart St at Charles St",42.351146,-71.066289,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1628,"Subscriber",1989,1
"169543",519,"2018-10-26 07:07:16.0070","2018-10-26 07:15:55.5510",81,"Chinatown T Stop",42.352409,-71.062679,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3014,"Subscriber",1990,1
"170545",238,"2018-10-26 08:52:00.3890","2018-10-26 08:55:58.9290",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3777,"Subscriber",1954,1
"170549",253,"2018-10-26 08:52:24.5280","2018-10-26 08:56:38.0470",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4122,"Subscriber",1959,1
"170696",1184,"2018-10-26 09:04:59.8330","2018-10-26 09:24:43.9270",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3777,"Subscriber",1954,1
"171743",307,"2018-10-26 12:40:17.2760","2018-10-26 12:45:24.5120",51,"Washington St at Lenox St",42.3350989929096,-71.0790377855301,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2779,"Subscriber",1969,2
"172075",910,"2018-10-26 13:44:02.3030","2018-10-26 13:59:13.0080",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2309,"Subscriber",1959,1
"172353",218,"2018-10-26 14:40:14.8380","2018-10-26 14:43:53.1250",21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4180,"Subscriber",1987,1
"172583",528,"2018-10-26 15:15:14.9070","2018-10-26 15:24:03.3780",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4033,"Subscriber",1978,1
"172642",483,"2018-10-26 15:22:29.2670","2018-10-26 15:30:32.9210",50,"Boylston St at Berkeley St",42.3511419825475,-71.0732924938202,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3147,"Subscriber",1966,1
"172649",1168,"2018-10-26 15:23:17.9040","2018-10-26 15:42:46.7180",36,"Copley Square - Dartmouth St at Boylston St",42.3499346361189,-71.0773855447769,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3960,"Subscriber",1994,2
"172809",1009,"2018-10-26 15:46:20.6220","2018-10-26 16:03:09.6710",26,"Washington St at Waltham St",42.341522,-71.068922,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3643,"Subscriber",1988,1
"172826",954,"2018-10-26 15:48:11.0000","2018-10-26 16:04:05.8000",189,"Kendall T",42.3624278429124,-71.0849547386169,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4051,"Customer",1969,0
"172854",1191,"2018-10-26 15:50:48.1060","2018-10-26 16:10:39.1600",144,"Rogers St & Land Blvd",42.3657579821484,-71.0769939422607,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2055,"Subscriber",1990,2
"173244",650,"2018-10-26 16:28:56.1120","2018-10-26 16:39:46.9510",33,"Kenmore Square",42.348706,-71.097009,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1667,"Subscriber",1998,1
"173538",733,"2018-10-26 16:53:15.1580","2018-10-26 17:05:28.8200",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3602,"Subscriber",1988,1
"173673",540,"2018-10-26 17:04:01.6260","2018-10-26 17:13:02.4320",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3040,"Subscriber",1990,1
"173939",1072,"2018-10-26 17:22:02.1270","2018-10-26 17:39:54.4830",144,"Rogers St & Land Blvd",42.3657579821484,-71.0769939422607,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,227,"Subscriber",1959,1
"173970",586,"2018-10-26 17:23:41.2660","2018-10-26 17:33:27.5620",60,"Charles Circle - Charles St at Cambridge St",42.3601849979646,-71.0708659768898,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3987,"Subscriber",1965,1
"174124",460,"2018-10-26 17:35:55.5910","2018-10-26 17:43:35.6790",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2449,"Subscriber",1964,1
"174227",941,"2018-10-26 17:43:11.7750","2018-10-26 17:58:53.3230",14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.1028611660004,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1167,"Subscriber",1972,2
"174295",1226,"2018-10-26 17:50:10.1020","2018-10-26 18:10:37.0260",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3987,"Subscriber",1988,1
"174433",710,"2018-10-26 18:06:32.6290","2018-10-26 18:18:22.8930",54,"Tremont St at West St",42.354979,-71.063348,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1636,"Subscriber",1994,1
"174518",338,"2018-10-26 18:17:34.4450","2018-10-26 18:23:12.8950",52,"Newbury St at Hereford St",42.348717,-71.085954,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2425,"Subscriber",1974,1
"174543",982,"2018-10-26 18:19:53.8690","2018-10-26 18:36:15.9560",143,"EF - North Point Park",42.369885,-71.069957,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1567,"Subscriber",1993,1
"174566",1165,"2018-10-26 18:22:13.1070","2018-10-26 18:41:38.6350",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.3572185031765,-71.1138716340065,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4060,"Subscriber",1991,1
"174811",984,"2018-10-26 18:57:30.7470","2018-10-26 19:13:55.2050",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4060,"Subscriber",1989,1
"175019",626,"2018-10-26 19:32:25.9640","2018-10-26 19:42:52.7080",60,"Charles Circle - Charles St at Cambridge St",42.3601849979646,-71.0708659768898,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2798,"Subscriber",1990,1
"175166",921,"2018-10-26 20:01:16.7830","2018-10-26 20:16:38.2920",184,"Sidney Research Campus/ Erie Street at Waverly",42.357753094652,-71.1039340496063,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3643,"Subscriber",1967,2
"175285",774,"2018-10-26 20:30:46.9850","2018-10-26 20:43:41.8600",81,"Chinatown T Stop",42.352409,-71.062679,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3784,"Subscriber",1971,1
"175484",867,"2018-10-26 21:35:11.7210","2018-10-26 21:49:39.5840",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2055,"Subscriber",1955,2
"175542",410,"2018-10-26 21:59:55.9650","2018-10-26 22:06:46.5620",81,"Chinatown T Stop",42.352409,-71.062679,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2756,"Subscriber",1961,1
"175637",191,"2018-10-26 22:42:40.2610","2018-10-26 22:45:51.8310",26,"Washington St at Waltham St",42.341522,-71.068922,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,447,"Subscriber",1969,1
"175677",718,"2018-10-26 23:00:38.4340","2018-10-26 23:12:37.4030",33,"Kenmore Square",42.348706,-71.097009,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3834,"Subscriber",1990,2
"175867",786,"2018-10-27 01:18:11.9080","2018-10-27 01:31:18.1300",192,"Purchase St at Pearl St",42.354659,-71.053181,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2449,"Subscriber",1994,1
"176281",632,"2018-10-27 16:16:28.9510","2018-10-27 16:27:01.8980",294,"Deerfield St at Commonwealth Ave (former)",42.3492056897707,-71.0972706304165,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1213,"Subscriber",1998,1
"177083",318,"2018-10-28 10:56:41.4540","2018-10-28 11:01:59.6240",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2547,"Subscriber",1981,1
"177375",1275,"2018-10-28 12:01:08.8970","2018-10-28 12:22:23.9550",105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.3572185031765,-71.1138716340065,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2375,"Subscriber",1989,1
"177679",667,"2018-10-28 12:54:26.4530","2018-10-28 13:05:33.8850",52,"Newbury St at Hereford St",42.348717,-71.085954,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2569,"Customer",1994,1
"177780",878,"2018-10-28 13:13:57.1420","2018-10-28 13:28:35.4730",160,"Wentworth Institute of Technology - Huntington Ave at Vancouver St",42.3375860109724,-71.0962709784508,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3947,"Subscriber",1998,2
"177930",1070,"2018-10-28 13:41:59.5480","2018-10-28 13:59:49.6040",48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3145,"Subscriber",1989,1
"178193",583,"2018-10-28 14:25:41.2870","2018-10-28 14:35:24.5140",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1291,"Subscriber",1991,1
"178499",775,"2018-10-28 15:12:31.3050","2018-10-28 15:25:26.7710",63,"Dorchester Ave at Gillette Park",42.3440405100164,-71.0573762655258,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3994,"Subscriber",1988,1
"178501",772,"2018-10-28 15:12:37.4250","2018-10-28 15:25:29.8270",63,"Dorchester Ave at Gillette Park",42.3440405100164,-71.0573762655258,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4036,"Subscriber",1991,2
"178561",619,"2018-10-28 15:23:50.2660","2018-10-28 15:34:09.5640",52,"Newbury St at Hereford St",42.348717,-71.085954,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3890,"Customer",1969,0
"178808",560,"2018-10-28 16:10:38.6620","2018-10-28 16:19:58.8510",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2631,"Subscriber",1970,1
"178833",1226,"2018-10-28 16:13:18.6150","2018-10-28 16:33:45.2800",6,"Cambridge St at Joy St",42.3612909503058,-71.0652619228676,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3379,"Subscriber",1995,2
"178929",550,"2018-10-28 16:29:27.0910","2018-10-28 16:38:38.0450",58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2290,"Subscriber",1978,1
"178951",328,"2018-10-28 16:33:20.5800","2018-10-28 16:38:48.9920",52,"Newbury St at Hereford St",42.348717,-71.085954,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2080,"Subscriber",1995,2
"179142",827,"2018-10-28 17:00:09.5500","2018-10-28 17:13:57.3780",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2853,"Subscriber",1988,1
"179333",642,"2018-10-28 17:27:09.4940","2018-10-28 17:37:52.3910",58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1027,"Subscriber",1982,1
"179336",575,"2018-10-28 17:28:30.7530","2018-10-28 17:38:06.4040",58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3361,"Subscriber",1989,2
"179545",1180,"2018-10-28 18:02:31.3420","2018-10-28 18:22:11.5910",119,"South Boston Library - 646 E Broadway",42.335741,-71.03877,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3091,"Subscriber",1988,1
"180149",667,"2018-10-28 20:14:13.5660","2018-10-28 20:25:21.5510",45,"Jersey St. at Boylston St.",42.3446808403874,-71.0978534817696,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3091,"Subscriber",1992,2
"180506",538,"2018-10-28 22:52:13.5080","2018-10-28 23:01:11.8840",54,"Tremont St at West St",42.354979,-71.063348,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1285,"Subscriber",1989,1
"180795",1224,"2018-10-29 00:40:41.8090","2018-10-29 01:01:05.9520",345,"Park Plaza at Charles St",42.3518280689207,-71.0678113811173,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4169,"Customer",1969,0
"180838",209,"2018-10-29 00:57:44.6180","2018-10-29 01:01:13.7730",4,"Tremont St at E Berkeley St",42.345392,-71.069616,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3292,"Customer",1969,0
"180952",2097,"2018-10-29 06:03:27.6170","2018-10-29 06:38:25.0120",181,"Huron Ave At Vassal Lane",42.3816506129012,-71.1342698149838,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3821,"Subscriber",1973,2
"181705",256,"2018-10-29 09:14:03.3940","2018-10-29 09:18:19.9120",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3151,"Subscriber",1959,1
"181947",1390,"2018-10-29 11:28:53.7060","2018-10-29 11:52:04.6360",64,"Congress St at Sleeper St",42.3510044959467,-71.049300134182,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4217,"Customer",1969,0
"182366",360,"2018-10-29 13:07:28.6350","2018-10-29 13:13:29.3640",42,"Boylston St at Arlington St",42.3520426222971,-71.0704493522644,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,832,"Subscriber",1982,1
"182413",5390,"2018-10-29 13:21:15.6490","2018-10-29 14:51:06.0220",12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.3362444479688,-71.0879856348038,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4214,"Subscriber",1995,2
"182509",1546,"2018-10-29 14:05:43.3890","2018-10-29 14:31:30.0280",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2183,"Subscriber",1983,1
"182971",1001,"2018-10-29 16:03:46.9840","2018-10-29 16:20:28.6030",189,"Kendall T",42.3624278429124,-71.0849547386169,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3302,"Subscriber",1993,2
"183076",752,"2018-10-29 16:16:03.6870","2018-10-29 16:28:36.0310",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3366,"Subscriber",1988,1
"183105",702,"2018-10-29 16:19:05.7620","2018-10-29 16:30:48.3570",33,"Kenmore Square",42.348706,-71.097009,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3241,"Subscriber",1998,1
"183117",593,"2018-10-29 16:20:27.6110","2018-10-29 16:30:21.4790",192,"Purchase St at Pearl St",42.354659,-71.053181,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2206,"Subscriber",1986,1
"183452",1280,"2018-10-29 16:57:40.9290","2018-10-29 17:19:01.0370",78,"Union Square - Somerville",42.3798071751243,-71.0938704013824,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3565,"Subscriber",1967,1
"183505",1248,"2018-10-29 17:02:07.7800","2018-10-29 17:22:56.7280",144,"Rogers St & Land Blvd",42.3657579821484,-71.0769939422607,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3880,"Subscriber",1990,2
"183647",1150,"2018-10-29 17:11:44.6040","2018-10-29 17:30:55.2080",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2574,"Subscriber",1986,1
"183885",375,"2018-10-29 17:27:06.3080","2018-10-29 17:33:22.1600",52,"Newbury St at Hereford St",42.348717,-71.085954,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4062,"Subscriber",1964,1
"183976",460,"2018-10-29 17:34:18.4770","2018-10-29 17:41:59.4530",120,"Beacon St at Charles St",42.356052,-71.069849,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4218,"Subscriber",1982,1
"184465",1003,"2018-10-29 18:16:09.7490","2018-10-29 18:32:53.6370",24,"Seaport Square - Seaport Blvd at Northern Ave",42.3514819346086,-71.0443608462811,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2903,"Subscriber",1987,2
"184783",644,"2018-10-29 18:50:16.6950","2018-10-29 19:01:01.2430",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3345,"Subscriber",1988,1
