"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"11679",270,"2018-10-03 05:49:52.5750","2018-10-03 05:54:23.4370",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,4073,"Subscriber",1959,1
"11686",809,"2018-10-03 05:51:57.2030","2018-10-03 06:05:26.8510",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,32,"Landmark Center - Brookline Ave at Park Dr",42.3451942894409,-71.1016970872879,2329,"Subscriber",1963,2
"11710",204,"2018-10-03 06:03:10.1440","2018-10-03 06:06:34.5720",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,2692,"Subscriber",1995,1
"11905",601,"2018-10-03 07:01:37.2600","2018-10-03 07:11:38.3130",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,192,"Purchase St at Pearl St",42.354659,-71.053181,3864,"Subscriber",1986,1
"11954",1069,"2018-10-03 07:09:27.5020","2018-10-03 07:27:16.8450",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,2155,"Subscriber",1987,2
"12027",1071,"2018-10-03 07:20:59.5680","2018-10-03 07:38:50.9150",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3248,"Customer",1989,1
"12081",514,"2018-10-03 07:28:52.0260","2018-10-03 07:37:26.3980",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,54,"Tremont St at West St",42.354979,-71.063348,2193,"Subscriber",1985,1
"12189",613,"2018-10-03 07:38:56.8020","2018-10-03 07:49:10.7900",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,3801,"Subscriber",1989,1
"12439",657,"2018-10-03 07:56:45.4680","2018-10-03 08:07:42.7050",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,54,"Tremont St at West St",42.354979,-71.063348,2031,"Subscriber",1954,1
"12506",890,"2018-10-03 08:01:25.2360","2018-10-03 08:16:15.5560",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3353,"Subscriber",1985,1
"12630",244,"2018-10-03 08:10:25.3950","2018-10-03 08:14:29.9130",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4,"Tremont St at E Berkeley St",42.345392,-71.069616,2384,"Subscriber",1994,2
"12654",735,"2018-10-03 08:12:14.6070","2018-10-03 08:24:30.2900",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,151,"Surface Rd at India St",42.358155,-71.052163,4001,"Subscriber",1988,1
"12669",483,"2018-10-03 08:12:48.3780","2018-10-03 08:20:51.6580",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,33,"Kenmore Square",42.348706,-71.097009,1068,"Subscriber",1998,1
"12889",1380,"2018-10-03 08:27:57.4390","2018-10-03 08:50:58.0730",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,228,"One Memorial Drive",42.3616193207669,-71.0804355052096,2365,"Subscriber",1991,2
"12905",856,"2018-10-03 08:28:46.9060","2018-10-03 08:43:03.8840",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,11,"Longwood Ave at Binney St",42.338629,-71.1065,3997,"Subscriber",1977,2
"13030",568,"2018-10-03 08:37:43.8600","2018-10-03 08:47:12.1180",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,2079,"Subscriber",1989,2
"13532",283,"2018-10-03 09:24:01.1150","2018-10-03 09:28:44.4470",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,3873,"Subscriber",1994,1
