"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"4786",475,"2018-10-01 17:01:51.6270","2018-10-01 17:09:47.2100",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,61,"Boylston St at Fairfield St",42.348762,-71.082383,3581,"Subscriber",1994,2
"5164",425,"2018-10-01 17:38:46.8000","2018-10-01 17:45:51.9520",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,4088,"Subscriber",1971,1
"5441",1222,"2018-10-01 18:07:32.9700","2018-10-01 18:27:55.7690",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,205,"Bowdoin St at Quincy St",42.307852242385,-71.0651224851608,2084,"Subscriber",1990,2
"5523",141,"2018-10-01 18:17:39.9960","2018-10-01 18:20:01.7710",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,638,"Subscriber",1987,1
"5782",354,"2018-10-01 18:54:49.1370","2018-10-01 19:00:43.2730",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,51,"Washington St at Lenox St",42.3350989929096,-71.0790377855301,3453,"Subscriber",1986,1
"5783",359,"2018-10-01 18:54:49.3450","2018-10-01 19:00:48.4820",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,51,"Washington St at Lenox St",42.3350989929096,-71.0790377855301,3399,"Subscriber",1989,2
"5943",1752,"2018-10-01 19:24:16.4300","2018-10-01 19:53:29.2650",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,5,"Northeastern University - North Parking Lot",42.341814,-71.090179,2994,"Customer",1999,1
"6266",718,"2018-10-01 20:35:53.5400","2018-10-01 20:47:51.7840",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,125,"Hyde Square - Barbara St at Centre St",42.3217652572395,-71.1098416056711,2318,"Subscriber",1991,1
"6383",1195,"2018-10-01 21:10:54.6200","2018-10-01 21:30:50.2530",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,49,"Stuart St at Charles St",42.351146,-71.066289,2265,"Subscriber",1989,2
"6421",617,"2018-10-01 21:21:40.1190","2018-10-01 21:31:57.2850",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,2840,"Customer",2000,1
"6538",652,"2018-10-01 22:02:49.3170","2018-10-01 22:13:41.9640",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,32,"Landmark Center - Brookline Ave at Park Dr",42.3451942894409,-71.1016970872879,2011,"Customer",1998,1
"6770",222,"2018-10-02 05:32:11.6240","2018-10-02 05:35:54.3670",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,13,"Boston Medical Center - E Concord St at Harrison Ave",42.336437,-71.073089,3272,"Subscriber",1991,1
"6801",440,"2018-10-02 06:02:33.3660","2018-10-02 06:09:53.5850",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,4108,"Subscriber",1996,1
"6815",226,"2018-10-02 06:13:24.3420","2018-10-02 06:17:10.4390",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,13,"Boston Medical Center - E Concord St at Harrison Ave",42.336437,-71.073089,2765,"Subscriber",1992,1
"6826",846,"2018-10-02 06:17:14.1750","2018-10-02 06:31:20.6370",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,4123,"Subscriber",1988,1
